config,mode,seed,episode,env,scarcity,rollout_path,checkpoint_path,config_path,n_rows,embedding_dim,measurement_1_probes.class_counts.NEUTRAL,measurement_1_probes.class_counts.ZAP_AGENT,measurement_1_probes.class_counts.BEING_ZAPPED,measurement_1_probes.class_counts.APPLE_EATEN,measurement_1_probes.probe_5way_auroc_mean,measurement_1_probes.probe_5way_auroc_std,measurement_1_probes.probe_5way_f1_mean,measurement_1_probes.n_aggressor,measurement_1_probes.n_victim,measurement_1_probes.probe_agg_vs_vic_auroc,measurement_2_cka.cka_matrix.NEUTRAL.NEUTRAL,measurement_2_cka.cka_matrix.NEUTRAL.ZAP_AGENT,measurement_2_cka.cka_matrix.NEUTRAL.BEING_ZAPPED,measurement_2_cka.cka_matrix.NEUTRAL.APPLE_EATEN,measurement_2_cka.cka_matrix.ZAP_AGENT.NEUTRAL,measurement_2_cka.cka_matrix.ZAP_AGENT.ZAP_AGENT,measurement_2_cka.cka_matrix.ZAP_AGENT.BEING_ZAPPED,measurement_2_cka.cka_matrix.ZAP_AGENT.APPLE_EATEN,measurement_2_cka.cka_matrix.BEING_ZAPPED.NEUTRAL,measurement_2_cka.cka_matrix.BEING_ZAPPED.ZAP_AGENT,measurement_2_cka.cka_matrix.BEING_ZAPPED.BEING_ZAPPED,measurement_2_cka.cka_matrix.BEING_ZAPPED.APPLE_EATEN,measurement_2_cka.cka_matrix.APPLE_EATEN.NEUTRAL,measurement_2_cka.cka_matrix.APPLE_EATEN.ZAP_AGENT,measurement_2_cka.cka_matrix.APPLE_EATEN.BEING_ZAPPED,measurement_2_cka.cka_matrix.APPLE_EATEN.APPLE_EATEN,measurement_2_cka.n_per_role_cka,measurement_2_cka.class_counts.NEUTRAL,measurement_2_cka.class_counts.ZAP_AGENT,measurement_2_cka.class_counts.BEING_ZAPPED,measurement_2_cka.class_counts.ZAP_WASTE,measurement_2_cka.class_counts.APPLE_EATEN,measurement_2_cka.cka_agg_vs_vic,measurement_3_rsa.prototype_cosdist_matrix.NEUTRAL.NEUTRAL,measurement_3_rsa.prototype_cosdist_matrix.NEUTRAL.ZAP_AGENT,measurement_3_rsa.prototype_cosdist_matrix.NEUTRAL.BEING_ZAPPED,measurement_3_rsa.prototype_cosdist_matrix.NEUTRAL.APPLE_EATEN,measurement_3_rsa.prototype_cosdist_matrix.ZAP_AGENT.NEUTRAL,measurement_3_rsa.prototype_cosdist_matrix.ZAP_AGENT.ZAP_AGENT,measurement_3_rsa.prototype_cosdist_matrix.ZAP_AGENT.BEING_ZAPPED,measurement_3_rsa.prototype_cosdist_matrix.ZAP_AGENT.APPLE_EATEN,measurement_3_rsa.prototype_cosdist_matrix.BEING_ZAPPED.NEUTRAL,measurement_3_rsa.prototype_cosdist_matrix.BEING_ZAPPED.ZAP_AGENT,measurement_3_rsa.prototype_cosdist_matrix.BEING_ZAPPED.BEING_ZAPPED,measurement_3_rsa.prototype_cosdist_matrix.BEING_ZAPPED.APPLE_EATEN,measurement_3_rsa.prototype_cosdist_matrix.APPLE_EATEN.NEUTRAL,measurement_3_rsa.prototype_cosdist_matrix.APPLE_EATEN.ZAP_AGENT,measurement_3_rsa.prototype_cosdist_matrix.APPLE_EATEN.BEING_ZAPPED,measurement_3_rsa.prototype_cosdist_matrix.APPLE_EATEN.APPLE_EATEN,measurement_3_rsa.class_counts.NEUTRAL,measurement_3_rsa.class_counts.ZAP_AGENT,measurement_3_rsa.class_counts.BEING_ZAPPED,measurement_3_rsa.class_counts.ZAP_WASTE,measurement_3_rsa.class_counts.APPLE_EATEN,measurement_3_rsa.cosdist_agg_vs_vic,measurement_4_gradient_transfer.gradient_transfer_n_pairs,measurement_4_gradient_transfer.gradient_transfer_cos_mean,measurement_4_gradient_transfer.gradient_transfer_cos_std,measurement_4_gradient_transfer.gradient_transfer_cos_median,measurement_4_gradient_transfer.gradient_transfer_cos_abs_mean,elapsed_sec,Episode,ViolenceRate_per_agent_step,BeingZappedRate_per_agent_step,CooperationRate_per_agent_step,AppleRate_per_agent_step,BeamUseRate_per_agent_step,AvgReturn_per_agent,EthicalSelectivity,SkippedMinibatches
m1_env_A_sc030,baseline,42,1800,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep1800.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep1800.pt,configs/m1_env_A_sc030.yaml,80000,64,59338,148,154,20360,0.66832118811271,0.003195087918249257,0.2808958762308662,148,154,0.299397231491781,1.0,0.0076937186531722546,0.015984123572707176,0.00928545743227005,0.0076937186531722546,1.0,0.031168745830655098,0.01265249028801918,0.015984123572707176,0.0311687383800745,1.0,0.019768409430980682,0.00928545743227005,0.01265249028801918,0.019768409430980682,1.0,148,59338,148,154,0,20360,0.031168745830655098,-1.1920928955078125e-07,0.0316428542137146,0.02823042869567871,0.04153960943222046,0.0316428542137146,5.960464477539063e-08,0.00024205446243286133,0.1409868597984314,0.02823042869567871,0.00024205446243286133,0.0,0.1339591145515442,0.04153960943222046,0.1409868597984314,0.1339591145515442,-1.1920928955078125e-07,59338,148,154,0,20360,0.00024205446243286133,128,-0.08238963782787323,0.30487293004989624,-0.10134554654359818,0.26075267791748047,974.26,1800,0.0016,0.0016,0.0,0.25755,0.0207499999999999,257.55,0.0,0
m1_env_A_sc030,baseline,42,2000,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep2000.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep2000.pt,configs/m1_env_A_sc030.yaml,80000,64,62818,94,97,16991,0.7192948235380789,0.004929371251517141,0.29238785912137566,94,97,0.21694983071714374,1.0,0.007279618643224239,0.024205323308706284,0.016504282131791115,0.007279618643224239,1.0,0.0390930101275444,0.025968709960579872,0.024205323308706284,0.0390930101275444,1.0,0.014825974591076374,0.016504282131791115,0.025968709960579872,0.014825974591076374,1.0,94,62818,94,97,0,16991,0.0390930101275444,5.960464477539063e-08,0.0156557559967041,0.009833037853240967,0.06881588697433472,0.0156557559967041,0.0,0.0007919669151306152,0.14589256048202515,0.009833037853240967,0.0007919669151306152,0.0,0.12662744522094727,0.06881588697433472,0.14589256048202515,0.12662744522094727,-1.1920928955078125e-07,62818,94,97,0,16991,0.0007919669151306152,128,-0.05872976779937744,0.27798259258270264,-0.06613373756408691,0.2338908165693283,968.23,2000,0.0011,0.0011,0.0,0.2377874999999999,0.018025,237.7875,0.0,0
m1_env_A_sc030,baseline,42,2200,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep2200.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep2200.pt,configs/m1_env_A_sc030.yaml,80000,64,73804,118,120,5958,0.8143606283967969,0.004618373951892913,0.28904291659293807,118,120,0.27567179951690823,1.0,0.014552842825651169,0.01002583559602499,0.015976985916495323,0.014552842825651169,1.0,0.013712789863348007,0.011800610460340977,0.01002583559602499,0.013712789863348007,1.0,0.007299597840756178,0.015976985916495323,0.011800614185631275,0.007299596443772316,1.0,118,73804,118,120,0,5958,0.013712789863348007,1.1920928955078125e-07,0.010075569152832031,0.010111808776855469,0.2065727710723877,0.010075569152832031,0.0,2.3066997528076172e-05,0.2989923357963562,0.010111808776855469,2.3066997528076172e-05,5.960464477539063e-08,0.2997346520423889,0.2065727710723877,0.2989923357963562,0.2997346520423889,0.0,73804,118,120,0,5958,2.3066997528076172e-05,128,-0.08004038035869598,0.31139862537384033,-0.09944000840187073,0.2666546702384949,970.52,2200,0.000825,0.000825,0.0,0.1289499999999999,0.013675,128.95,0.0,0
m1_env_A_sc030,baseline,42,2400,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep2400.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep2400.pt,configs/m1_env_A_sc030.yaml,80000,64,69561,96,119,10224,0.7612797821171715,0.002209346467467857,0.26193778014047336,96,119,0.3385202135774218,1.0,0.0068778907880187035,0.017561515793204308,0.014308441430330276,0.0068778907880187035,1.0,0.03188582509756088,0.03434361517429352,0.017561515793204308,0.03188582509756088,1.0,0.01770932786166668,0.014308441430330276,0.03434361517429352,0.017709331586956978,1.0,96,69561,96,119,0,10224,0.03188582509756088,0.0,0.008028745651245117,0.016497313976287842,0.32951146364212036,0.008028745651245117,0.0,0.0017094612121582031,0.4258962869644165,0.016497313976287842,0.0017094612121582031,5.960464477539063e-08,0.47260695695877075,0.32951146364212036,0.4258962869644165,0.47260695695877075,0.0,69561,96,119,0,10224,0.0017094612121582031,128,0.028652818873524666,0.3069491684436798,0.032660022377967834,0.25414416193962097,982.18,2400,0.00145,0.00145,0.0,0.1332875,0.01445,133.2875,0.0,0
m1_env_A_sc030,baseline,42,2600,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep2600.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep2600.pt,configs/m1_env_A_sc030.yaml,80000,64,72772,65,67,7096,0.7841130584284016,0.005987916808609608,0.27024332473934326,65,67,0.34835164835164834,1.0,0.012728637084364891,0.016844328492879868,0.06198132783174515,0.012728635221719742,1.0,0.026388855651021004,0.03743268549442291,0.016844328492879868,0.026388855651021004,1.0,0.010564849711954594,0.061981312930583954,0.037432678043842316,0.010564849711954594,1.0,65,72772,65,67,0,7096,0.026388855651021004,0.0,0.013936221599578857,0.013895392417907715,0.11436355113983154,0.013936221599578857,0.0,0.00022971630096435547,0.20167595148086548,0.013895392417907715,0.00022971630096435547,0.0,0.2028660774230957,0.11436355113983154,0.20167595148086548,0.2028660774230957,5.960464477539063e-08,72772,65,67,0,7096,0.00022971630096435547,128,-0.008038174360990524,0.30061593651771545,0.003940458409488201,0.2424805760383606,1012.59,2600,0.000475,0.000475,0.0,0.0786999999999999,0.0076125,78.7,0.0,0
m1_env_A_sc030,baseline,42,2800,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep2800.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep2800.pt,configs/m1_env_A_sc030.yaml,80000,64,78753,125,128,994,0.842243375599474,0.016146971534600135,0.22443852135753545,125,128,0.26642461538461537,1.0,0.01820564456284046,0.010135981254279613,0.03752438351511955,0.018205642700195312,1.0,0.02440030314028263,0.023136915639042854,0.010135981254279613,0.02440030686557293,1.0,0.03838885948061943,0.03752438351511955,0.023136910051107407,0.03838885948061943,1.0,125,78753,125,128,0,994,0.02440030314028263,0.0,0.0038137435913085938,0.003918170928955078,0.10680299997329712,0.0038137435913085938,0.0,2.574920654296875e-05,0.14772248268127441,0.003918170928955078,2.574920654296875e-05,0.0,0.14857786893844604,0.10680299997329712,0.14772248268127441,0.14857786893844604,0.0,78753,125,128,0,994,2.574920654296875e-05,128,0.01912965252995491,0.25440889596939087,0.033480532467365265,0.2052984982728958,980.24,2800,0.0015375,0.0015375,0.0,0.035275,0.0274874999999999,35.275,0.0,0
m1_env_A_sc030,baseline,42,3000,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep3000.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep3000.pt,configs/m1_env_A_sc030.yaml,80000,64,74540,188,194,5078,0.8014011420632519,0.0039259667023211825,0.2632512896267035,188,194,0.3512955849520947,1.0,0.00831014383584261,0.007581742480397224,0.004924190696328878,0.00831014383584261,1.0,0.01113431341946125,0.015833763405680656,0.007581742480397224,0.01113431341946125,1.0,0.018504247069358826,0.004924190696328878,0.015833765268325806,0.018504243344068527,1.0,188,74540,188,194,0,5078,0.01113431341946125,0.0,0.011704564094543457,0.012777388095855713,0.08190739154815674,0.011704564094543457,0.0,5.561113357543945e-05,0.14708632230758667,0.012777388095855713,5.561113357543945e-05,0.0,0.15027838945388794,0.08190739154815674,0.14708632230758667,0.15027838945388794,5.960464477539063e-08,74540,188,194,0,5078,5.561113357543945e-05,128,0.01610238291323185,0.32170066237449646,-0.010048463940620422,0.2585751414299011,949.0,3000,0.002875,0.002875,0.0,0.0486249999999999,0.0522,48.625,0.0,0
m1_env_A_sc030,baseline,42,3200,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep3200.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep3200.pt,configs/m1_env_A_sc030.yaml,80000,64,73130,249,270,6351,0.8023086302910759,0.005994571606986126,0.2877621766258926,249,270,0.322978835978836,1.0,0.004803812596946955,0.004112049005925655,0.02212446928024292,0.004803812596946955,1.0,0.02502615936100483,0.009720905683934689,0.004112049005925655,0.02502615936100483,1.0,0.008735964074730873,0.02212447300553322,0.009720905683934689,0.008735964074730873,1.0,249,73130,249,270,0,6351,0.02502615936100483,1.1920928955078125e-07,0.020849406719207764,0.021612167358398438,0.10771751403808594,0.020849406719207764,0.0,1.3232231140136719e-05,0.21480035781860352,0.021612167358398438,1.3232231140136719e-05,0.0,0.21688979864120483,0.10771751403808594,0.21480035781860352,0.21688979864120483,0.0,73130,249,270,0,6351,1.3232231140136719e-05,128,-0.015097865834832191,0.35796236991882324,-0.02249673195183277,0.29802247881889343,933.31,3200,0.003125,0.003125,0.0,0.0784625,0.03265,78.4625,0.0,0
m1_env_A_sc030,baseline,42,3400,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep3400.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep3400.pt,configs/m1_env_A_sc030.yaml,80000,64,74403,243,272,5082,0.8055562049452313,0.004359611336494871,0.2749301008598489,243,272,0.3612678657321514,1.0,0.008502451702952385,0.008745087310671806,0.01702132448554039,0.008502451702952385,1.0,0.0005964874872006476,0.015258906409144402,0.008745087310671806,0.0005964872543700039,1.0,0.01203205157071352,0.01702132448554039,0.015258906409144402,0.01203205157071352,1.0,243,74403,243,272,0,5082,0.0005964874872006476,1.1920928955078125e-07,0.013170421123504639,0.013006269931793213,0.1542224884033203,0.013170421123504639,0.0,3.439188003540039e-05,0.25035184621810913,0.013006269931793213,3.439188003540039e-05,0.0,0.24958229064941406,0.1542224884033203,0.25035184621810913,0.24958229064941406,1.1920928955078125e-07,74403,243,272,0,5082,3.439188003540039e-05,128,0.1669001281261444,0.35722440481185913,0.17570027709007263,0.32363033294677734,962.36,3400,0.0031625,0.0031625,0.0,0.0509625,0.0286125,50.9625,0.0,0
m1_env_A_sc030,baseline,42,3600,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep3600.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep3600.pt,configs/m1_env_A_sc030.yaml,80000,64,75263,169,176,4392,0.7912841761363418,0.007592959285509178,0.23557186763317556,169,176,0.3311879297173415,1.0,0.013290020637214184,0.002022941131144762,0.009290426969528198,0.013290024362504482,1.0,0.0027764507103711367,0.01048489473760128,0.002022941131144762,0.0027764507103711367,1.0,0.00441308319568634,0.009290426969528198,0.01048489473760128,0.00441308319568634,1.0,169,75263,169,176,0,4392,0.0027764507103711367,0.0,0.01168757677078247,0.012739121913909912,0.049467265605926514,0.01168757677078247,1.1920928955078125e-07,3.039836883544922e-05,0.10653388500213623,0.012739121913909912,3.039836883544922e-05,-1.1920928955078125e-07,0.10956692695617676,0.049467265605926514,0.10653388500213623,0.10956692695617676,0.0,75263,169,176,0,4392,3.039836883544922e-05,128,-0.09088800102472305,0.38040998578071594,-0.10165679454803467,0.31603366136550903,949.57,3600,0.002325,0.002325,0.0,0.045275,0.0215625,45.275,0.0,0
m1_env_A_sc030,baseline,42,3800,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep3800.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep3800.pt,configs/m1_env_A_sc030.yaml,80000,64,73129,265,278,6328,0.7958401589385513,0.004508474402274694,0.2706595938646796,265,278,0.31765559911786323,1.0,0.00310727022588253,0.01062758918851614,0.005378896836191416,0.00310727022588253,1.0,0.0012479909928515553,0.007482811342924833,0.01062758918851614,0.0012479909928515553,1.0,0.007436689455062151,0.005378896836191416,0.007482811342924833,0.007436689455062151,1.0,265,73129,265,278,0,6328,0.0012479909928515553,1.1920928955078125e-07,0.008119344711303711,0.0080069899559021,0.04500478506088257,0.008119344711303711,5.960464477539063e-08,7.987022399902344e-06,0.08646732568740845,0.0080069899559021,7.987022399902344e-06,0.0,0.08596718311309814,0.04500478506088257,0.08646732568740845,0.08596718311309814,0.0,73129,265,278,0,6328,7.987022399902344e-06,128,0.010963384062051773,0.3688114583492279,0.03212709724903107,0.2955518364906311,988.88,3800,0.00265,0.00265,0.0,0.074775,0.0236624999999999,74.775,0.0,0
m1_env_A_sc030,baseline,42,4000,A,0.3,results/m1_env_A_sc030/rollouts/trajectory_m1_env_A_sc030_baseline_seed42/m1_env_A_sc030_baseline_seed42_ep4000.parquet,results/m1_env_A_sc030/checkpoints/m1_env_A_sc030_baseline_seed42_ep4000.pt,configs/m1_env_A_sc030.yaml,80000,64,73870,106,116,5908,0.813501661351032,0.0060651400399126375,0.276097024541281,106,116,0.2571083505866115,1.0,0.02609514817595482,0.018990283831954002,0.02961268648505211,0.02609514817595482,1.0,0.008751298300921917,0.0352582186460495,0.018990283831954002,0.008751298300921917,1.0,0.031239906325936317,0.02961268648505211,0.035258226096630096,0.031239910051226616,1.0,106,73870,106,116,0,5908,0.008751298300921917,5.960464477539063e-08,0.01193535327911377,0.013289988040924072,0.08233422040939331,0.01193535327911377,-1.1920928955078125e-07,7.420778274536133e-05,0.14626646041870117,0.013289988040924072,7.420778274536133e-05,1.1920928955078125e-07,0.14996838569641113,0.08233422040939331,0.14626646041870117,0.14996838569641113,-1.1920928955078125e-07,73870,106,116,0,5908,7.420778274536133e-05,128,-0.10760897397994995,0.3716115653514862,-0.06431141495704651,0.29437315464019775,972.6,4000,0.0014125,0.0014125,0.0,0.0816625,0.0103875,81.6625,0.0,0
